Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Dept,Class,Fine,Classpath,Product Name,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,ATTRIBUTE_LABEL_1,ATTRIBUTE_LABEL_2,ATTRIBUTE_LABEL_3,ATTRIBUTE_LABEL_4,ATTRIBUTE_LABEL_5,ATTRIBUTE_LABEL_6,ATTRIBUTE_LABEL_7,ATTRIBUTE_LABEL_8,ATTRIBUTE_LABEL_9,ATTRIBUTE_LABEL_10,ATTRIBUTE_VALUE_1,ATTRIBUTE_VALUE_2,ATTRIBUTE_VALUE_3,ATTRIBUTE_VALUE_4,ATTRIBUTE_VALUE_5,ATTRIBUTE_VALUE_6,ATTRIBUTE_VALUE_7,ATTRIBUTE_VALUE_8,ATTRIBUTE_VALUE_9,ATTRIBUTE_VALUE_10,ATTRIBUTE_UOM_1,ATTRIBUTE_UOM_2,ATTRIBUTE_UOM_3,ATTRIBUTE_UOM_4,ATTRIBUTE_UOM_5,ATTRIBUTE_UOM_6,ATTRIBUTE_UOM_7,ATTRIBUTE_UOM_8,ATTRIBUTE_UOM_9,ATTRIBUTE_UOM_10,_classification_confidence,_classification_method,_brand_resolution_method,_enriched,_enrichment_source,_source_tier,_exact_mpn_verified,_enrichment_error,_invoice_desc_ok,_mobile_desc_ok
9A-570-320,9A-570-320 Abranet 2.75x30,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka Ltd,MIRKA,9A-570-320,Tools & Equipment,Power Tools,Oscillating Tools,Tools & Equipment>Power Tools>Oscillating Tools>Oscillating Tool Sandpaper & Sanding Pads,Sanding Pad,"Mirka Ltd, Sanding Pad, 9A-570-320, 30 ft, 2.75 in, Steel, Mild steel / carbon",SANDING PAD STE,"MIRKA® 9A-570-320 Sanding Pad, 30 Ft, 2.75 In, Steel, Mild Steel / Carbon Steel, Copper Alloys / Brass / Bronze, Birch, Non-ferrous Metal, Plaster / Filler, Beech, Stainless Steel, Melamine, Veneer, Pine, Plastics, Primer, Paint Sanding, Body Filler, Lacquers, Teak, Mahogany, LG HI-MACS®, Samsung™ Staron®, Paint Stripping / Removal, Chipboard, Solid Surface, Cast Iron, Oak, Ash, Hardwood, Soft / Resinous Wood, Karonia Mistral, MDF / HDF, DuPont™ Corian®, Solid","MIRKA® Sanding Pad, Length 30 Ft, Width 2.75 In, Suitable Materials Steel, Mild Steel / Carbon Steel, Copper Alloys / Brass / Bronze, Birch, Non-ferrous Metal, Plaster / Filler, Beech, Stainless Steel, Melamine, Veneer, Pine, Plastics, Primer, Paint Sanding, Body Filler, Lacquers, Teak, Mahogany, LG HI-MACS®, Samsung™ Staron®, Paint Stripping / Removal, Chipboard, Solid Surface, Cast Iron, Oak, Ash, Hardwood, Soft / Resinous Wood, Karonia Mistral, MDF / HDF, DuPont™ Corian®, Physical State Solid, Colour Variable, Decomposition Temperature (hazardous) 250 °C, Emergency Telephone Number +358 20 760 2111, Manufacturer Address Pensalavägen 210, FI-66850 Jeppo, Finland, Version/Revision Date 24/03.06.2025, Stability Statement Stable When Handled Or Stored Correctly, Chemical Stability No Decomposition In Normal Use","Sanding Pad, 30 Ft, 2.75 In, Steel, Mild Steel / Carbon Steel, Copper Alloys / Brass / Bronze, Birch, Non-ferrous Metal, Plaster / Filler, Beech, Stainless Steel, Melamine, Veneer, Pine, Plastics, Primer, Paint Sanding, Body Filler, Lacquers, Teak, Mahogany, LG HI-MACS®, Samsung™ Staron®, Paint Stripping / Removal, Chipboard, Solid Surface, Cast Iron, Oak, Ash, Hardwood, Soft / Resinous Wood, Karonia Mistral, MDF / HDF, DuPont™ Corian®",Width,Length,Suitable Materials,Physical state,Colour,Decomposition temperature (hazardous),Emergency telephone number,Manufacturer address,Version/Revision date,Stability statement,2.75,30,"Steel, Mild steel / carbon steel, Copper alloys / brass / bronze, Birch, Non-ferrous metal, Plaster / Filler, Beech, Stainless steel, Melamine, Veneer, Pine, Plastics, Primer, Paint sanding, Body filler, Lacquers, Teak, Mahogany, LG HI-MACS®, Samsung™ Staron®, Paint stripping / removal, Chipboard, Solid surface, Cast iron, Oak, Ash, Hardwood, Soft / Resinous wood, Karonia Mistral, MDF / HDF, DuPont™ Corian®",solid,variable,250,+358 20 760 2111,"Pensalavägen 210, FI-66850 Jeppo, Finland",24/03.06.2025,stable when handled or stored correctly,in,ft,,,,°C,,,,,high,rule,direct_lookup,True,https://www.mirka.com/en-us/p/ABRANET--70-9-2----NET,retailer,False,,True,True
DBD090094101F,"DBD090094101F Diablo 9"" - Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc",DIABLO®,DBD090094101F,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut-Off Disc,"Freud America, Inc DIABLO, Metal Cut-Off Disc, DBD090094101F",METAL CUT-OFF DISC,DIABLO® DBD090094101F Metal Cut-Off Disc,DIABLO® Metal Cut-Off Disc,Metal Cut-Off Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,llm,direct_lookup,False,https://www.diablotools.com/products/dbd090094101f,manufacturer,,Scrape failed: Could not extract main content (page may need JS rendering),True,True
DBDS12125A01F,"DBDS12125A01F Diablo 12"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc",DIABLO®,DBDS12125A01F,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut-Off Disc,"Freud America, Inc DIABLO, Metal Cut-Off Disc, DBDS12125A01F",METAL CUT-OFF DISC,DIABLO® DBDS12125A01F Metal Cut-Off Disc,DIABLO® Metal Cut-Off Disc,Metal Cut-Off Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,llm,direct_lookup,False,https://www.diablotools.com/products/dbds12125a01f,manufacturer,,Scrape failed: Could not extract main content (page may need JS rendering),True,True
DBDS12125G01F,"DBDS12125G01F Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc",DIABLO®,DBDS12125G01F,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut-Off Disc,"Freud America, Inc DIABLO, Metal Cut-Off Disc, DBDS12125G01F",METAL CUT-OFF DISC,DIABLO® DBDS12125G01F Metal Cut-Off Disc,DIABLO® Metal Cut-Off Disc,Metal Cut-Off Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,llm,direct_lookup,False,https://www.diablotools.com/products/dbds12125g01f,manufacturer,,Scrape failed: Could not extract main content (page may need JS rendering),True,True
DBDS14125A01F,"DBDS14125A01F Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc",DIABLO®,DBDS14125A01F,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut-Off Disc,"Freud America, Inc DIABLO, Metal Cut-Off Disc, DBDS14125A01F",METAL CUT-OFF DISC,DIABLO® DBDS14125A01F Metal Cut-Off Disc,DIABLO® Metal Cut-Off Disc,Metal Cut-Off Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,llm,direct_lookup,False,https://www.diablotools.com/products/dbds14125a01f,manufacturer,,Scrape failed: Could not extract main content (page may need JS rendering),True,True
DBDS14125G01F,"DBDS14125G01F Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),"Freud America, Inc",DIABLO®,DBDS14125G01F,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut-Off Disc,"Freud America, Inc DIABLO, Metal Cut-Off Disc, DBDS14125G01F",METAL CUT-OFF DISC,DIABLO® DBDS14125G01F Metal Cut-Off Disc,DIABLO® Metal Cut-Off Disc,Metal Cut-Off Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,llm,direct_lookup,False,https://www.diablotools.com/products/dbds14125g01f,manufacturer,,Scrape failed: Could not extract main content (page may need JS rendering),True,True
49-94-0013,"49-94-0013 Milw 5""x.045""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0013,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0013, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0013 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,medium,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0013,manufacturer,True,,True,True
49-94-0029,"49-94-0029 Milw 6-1/2""x1/8""x5/8"" DKO Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0029,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0029, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0029 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0029,manufacturer,True,,True,True
49-94-0033,"49-94-0033 Milw 7""x1/16""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0033,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0033, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0033 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0033,manufacturer,True,,True,True
49-94-0001,"49-94-0001 Milw 4""x.040""x5/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0001,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Circular Saw Blades,Cut Off Disc,"Milwaukee Tool, Cut Off Disc, 49-94-0001, 4"", 5/8"", .040"", 15,300",CUT OFF DISC,"Milwaukee® 49-94-0001 Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,medium,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0001,manufacturer,True,,True,True
49-94-0039,"49-94-0039 Milw 7""x1/8""x5/8"" DKO Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0039,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Circular Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0039, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0039 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,medium,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0039,manufacturer,True,,True,True
49-94-0043,"49-94-0043 Milw 9""x3/32""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0043,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Circular Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0043, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0043 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,medium,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0043,manufacturer,True,,True,True
49-94-0048,"49-94-0048 Milw 12""x7/64""x1"" Metal Cut Off Disc General Purpose",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0048,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Circular Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0048, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0048 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0048,manufacturer,True,,True,True
49-94-0053,"49-94-0053 Milw 12""x1/8""x1"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0053,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0053, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0053 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,medium,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0053,manufacturer,True,,True,True
49-94-0058,"49-94-0058 Milw 12""x1/8""x20mm Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0058,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0058, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0058 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0058,manufacturer,True,,True,True
49-94-0063,"49-94-0063 Milw 14""x7/64""x1"" Metal Cut Off Disc General Purpose",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0063,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0063, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0063 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,medium,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0063,manufacturer,True,,True,True
49-94-0068,"49-94-0068 Milw 14""x1/8""x20mm Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0068,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Circular Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0068, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0068 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0068,manufacturer,True,,True,True
49-94-0073,"49-94-0073 Milw 14""x1/8""x1"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0073,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0073, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0073 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,medium,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0073,manufacturer,True,,True,True
49-94-0101,"49-94-0101 Milw 4-1/2""x.045""x7/8"" Perform+ Metal Cut Off Disc 10pc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0101,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Circular Saw Blades,Cut Off Disc,"Milwaukee Tool, Cut Off Disc, 49-94-0101, 4-1/2"" in, 7/8 in, 5/8""",CUT OFF DISC 7/8IN,"Milwaukee® 49-94-0101 Cut Off Disc, 4-1/2"" In, 7/8 In, 5/8"", .045 In","Milwaukee® Cut Off Disc, Diameter 4-1/2"" In, Arbor Size 7/8 In, Arbor 5/8"", Thickness .045 In, Pack Quantity 1, Type 1, Wheels Included 10, Max RPM 15,300","Cut Off Disc, 4-1/2"" In, 7/8 In, 5/8""",Diameter,Arbor Size,Thickness,Pack Quantity,Type,Wheels Included,Arbor,Max RPM,,,"4-1/2""",7/8,.045,1,1,10,"5/8""","15,300",,,in,in,in,,,,,,,,low,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0101,manufacturer,True,,True,True
49-94-0107,"49-94-0107 Milw 4-1/2""x.045""x7/8"" Performance+ Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0107,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0107, 4-1/2"" in, 7/8 in",METAL CUT OFF DISC 7/8IN,"Milwaukee® 49-94-0107 Metal Cut Off Disc, 4-1/2"" In, 7/8 In, 5/8"", 27","Milwaukee® Metal Cut Off Disc, Diameter 4-1/2"" In, Arbor Size 7/8 In, Arbor 5/8"", Type 27, Thickness .045 In, Pack Quantity 25, Grain Material Advanced Aluminum Oxide, Fiber Glass Reinforcement 2 Full Sheets Of High-strength Fiberglass, Application Metal And Stainless Steel, Tool Compatibility Angle Grinder, Life Improvement Up To 5X, Cutting Speed Improvement 25% Faster, Additional Information: Max RPM 15,300","Metal Cut Off Disc, 4-1/2"" In, 7/8 In, 5/8""",Diameter,Type,Arbor Size,Thickness,Pack Quantity,Grain Material,Fiber Glass Reinforcement,Application,Tool Compatibility,Life Improvement,"4-1/2""",27,7/8,.045,25,Advanced Aluminum Oxide,2 full sheets of high-strength fiberglass,Metal and Stainless Steel,Angle Grinder,Up to 5X,in,,in,in,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0107,manufacturer,True,,True,True
49-94-0117,"49-94-0117 Milw 5""x.045""x7/8"" Performance+ Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0117,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0117, 5 in, 7/8 in",METAL CUT OFF DISC 7/8IN,"Milwaukee® 49-94-0117 Metal Cut Off Disc, 5 In, 7/8 In, 5/8"", 27","Milwaukee® Metal Cut Off Disc, Diameter 5 In, Arbor Size 7/8 In, Arbor 5/8"", Type 27, Thickness .045 In, Pack Quantity 25, Max RPM 15,300","Metal Cut Off Disc, 5 In, 7/8 In, 5/8""",Diameter,Type,Arbor Size,Thickness,Pack Quantity,Arbor,Max RPM,,,,5,27,7/8,.045,25,"5/8""","15,300",,,,in,,in,in,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0117,manufacturer,True,,True,True
49-94-0123,"49-94-0123 Milw 6""x.045""x7/8"" Performance+ Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0123,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0123, 6 in, 7/8 in",METAL CUT OFF DISC 7/8IN,"Milwaukee® 49-94-0123 Metal Cut Off Disc, 6 In, 7/8 In, 5/8"", .045 In","Milwaukee® Metal Cut Off Disc, Diameter 6 In, Arbor Size 7/8 In, Arbor 5/8"", Thickness .045 In, Pack Quantity 25, Type 1, Max RPM 15,300","Metal Cut Off Disc, 6 In, 7/8 In, 5/8""",Diameter,Arbor Size,Thickness,Pack Quantity,Type,Arbor,Max RPM,,,,6,7/8,.045,25,1,"5/8""","15,300",,,,in,in,in,,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0123,manufacturer,True,,True,True
49-94-0023,"49-94-0023 Milw 6""x.045""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0023,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Circular Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0023, 4"", 5/8"", .040""",METAL CUT OFF DISC,"Milwaukee® 49-94-0023 Metal Cut Off Disc, 4"", 5/8"", .040"", 15,300","Milwaukee® Metal Cut Off Disc, Diameter 4"", Arbor 5/8"", Thickness .040"", Max RPM 15,300, Type 1","Metal Cut Off Disc, 4"", 5/8"", .040""",Diameter,Thickness,Arbor,Max RPM,Type,,,,,,"4""",".040""","5/8""","15,300",1,,,,,,,,,,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0023,manufacturer,True,,True,True
49-94-0121,"49-94-0121 Milw 6""x.045""x7/8"" Performance+ Metal Cut Off Disc 10pc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-94-0121,Tools & Equipment,Power Tools,Power Saw Blades,Tools & Equipment>Power Tools>Power Saw Blades>Diamond Saw Blades,Metal Cut Off Disc,"Milwaukee Tool, Metal Cut Off Disc, 49-94-0121, 6 in, 7/8 in",METAL CUT OFF DISC 7/8IN,"Milwaukee® 49-94-0121 Metal Cut Off Disc, 6 In, 7/8 In, 5/8"", 1","Milwaukee® Metal Cut Off Disc, Diameter 6 In, Arbor Size 7/8 In, Arbor 5/8"", Type 1, Thickness .045 In, Pack Quantity 1, Wheels Included 10, Material Compatibility Metal And Stainless Steel, Tool Compatibility Angle Grinder, Fiber Glass Reinforcement 2 Sheets, Max RPM 15,300","Metal Cut Off Disc, 6 In, 7/8 In, 5/8""",Diameter,Type,Arbor Size,Thickness,Pack Quantity,Wheels Included,Material Compatibility,Tool Compatibility,Fiber Glass Reinforcement,Arbor,6,1,7/8,.045,1,10,Metal and Stainless Steel,Angle Grinder,2 Sheets,"5/8""",in,,in,in,,,,,,,high,llm,direct_lookup,True,https://www.milwaukeetool.com/Products/49-94-0121,manufacturer,True,,True,True
