Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Dept,Class,Fine,Classpath,Product Name,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,ATTRIBUTE_LABEL_1,ATTRIBUTE_LABEL_2,ATTRIBUTE_LABEL_3,ATTRIBUTE_LABEL_4,ATTRIBUTE_LABEL_5,ATTRIBUTE_LABEL_6,ATTRIBUTE_LABEL_7,ATTRIBUTE_LABEL_8,ATTRIBUTE_LABEL_9,ATTRIBUTE_LABEL_10,ATTRIBUTE_VALUE_1,ATTRIBUTE_VALUE_2,ATTRIBUTE_VALUE_3,ATTRIBUTE_VALUE_4,ATTRIBUTE_VALUE_5,ATTRIBUTE_VALUE_6,ATTRIBUTE_VALUE_7,ATTRIBUTE_VALUE_8,ATTRIBUTE_VALUE_9,ATTRIBUTE_VALUE_10,ATTRIBUTE_UOM_1,ATTRIBUTE_UOM_2,ATTRIBUTE_UOM_3,ATTRIBUTE_UOM_4,ATTRIBUTE_UOM_5,ATTRIBUTE_UOM_6,ATTRIBUTE_UOM_7,ATTRIBUTE_UOM_8,ATTRIBUTE_UOM_9,ATTRIBUTE_UOM_10,_classification_confidence,_classification_method,_brand_resolution_method,_enriched,_enrichment_source,_invoice_desc_ok,_mobile_desc_ok
2954-20,2954-20 Milw M18 Bluetooth Jobsite Speaker,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,2954-20,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Milwaukee Tool, Product, 2954-20",PRODUCT,Milwaukee® 2954-20 Product,Milwaukee® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99305, Requested 1063. Please try again in 5m17.952s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.milwaukeetool.com/Products/2954-20,True,False
2955-20,2955-20 Milw M12 Bluetooth - Jobsite Speaker w/Packout,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,2955-20,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Milwaukee Tool, Product, 2955-20",PRODUCT,Milwaukee® 2955-20 Product,Milwaukee® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99295, Requested 1068. Please try again in 5m13.632s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.milwaukeetool.com/Products/2955-20,True,False
9A-219-180,9A-219-180 Abranet 4x6x6,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,,9A-219-180,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Mirka Abrasives Inc, Product, 9A-219-180",PRODUCT,9A-219-180 Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99284, Requested 1068. Please try again in 5m4.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
9A-219-120RP,9A-219-120RP Abranet 4x6x6,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,,9A-219-120RP,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Mirka Abrasives Inc, Product, 9A-219-120RP",PRODUCT,9A-219-120RP Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99282, Requested 1070. Please try again in 5m4.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
3033-20,"3033-20 Milw M18 24"" - Hedge Trimmer",-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,3033-20,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Milwaukee Tool, Product, 3033-20",PRODUCT,Milwaukee® 3033-20 Product,Milwaukee® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99262, Requested 1066. Please try again in 4m43.392s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.milwaukeetool.com/Products/3033-20,True,False
3033-21,"3033-21 Milw M18 24"" - Hedge Trimmer Kit",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,3033-21,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Milwaukee Tool, Product, 3033-21",PRODUCT,Milwaukee® 3033-21 Product,Milwaukee® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99250, Requested 1067. Please try again in 4m33.888s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.milwaukeetool.com/Products/3033-21,True,False
3034-20,"3034-20 Milw M18 30"" - Hedge Trimmer",-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,3034-20,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Milwaukee Tool, Product, 3034-20",PRODUCT,Milwaukee® 3034-20 Product,Milwaukee® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99238, Requested 1066. Please try again in 4m22.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.milwaukeetool.com/Products/3034-20,True,False
D25333K,D25333K Dewalt Hammer Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),"Stanley Black & Decker, Inc.",DEWALT®,D25333K,Tools,Power Tools & Accessories,Drills & Drivers,Tools>Power Tools & Accessories>Drills & Drivers,Drill/Driver,"Stanley Black & Decker, Inc. DEWALT, Drill/Driver, D25333K",DRL/DRVR,DEWALT® D25333K Drill/Driver,DEWALT® Drill/Driver,Drill/Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.dewalt.com/product/d25333k/,True,False
DCD803B,DCD803B Dewalt Multi-Head Drill Driver,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),"Stanley Black & Decker, Inc.",DEWALT®,DCD803B,Tools,Power Tools & Accessories,Drills & Drivers,Tools>Power Tools & Accessories>Drills & Drivers,Drill/Driver,"Stanley Black & Decker, Inc. DEWALT, Drill/Driver, DCD803B",DRL/DRVR,DEWALT® DCD803B Drill/Driver,DEWALT® Drill/Driver,Drill/Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.dewalt.com/product/dcd803b/,True,False
DCF860B,DCF860B Dewalt 20V Impact - Driver Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),"Stanley Black & Decker, Inc.",DEWALT®,DCF860B,Tools,Power Tools & Accessories,Drills & Drivers,Tools>Power Tools & Accessories>Drills & Drivers,Drill/Driver,"Stanley Black & Decker, Inc. DEWALT, Drill/Driver, DCF860B",DRL/DRVR,DEWALT® DCF860B Drill/Driver,DEWALT® Drill/Driver,Drill/Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.dewalt.com/product/dcf860b/,True,False
3401-20,3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,3401-20,Tools,Power Tools & Accessories,Drills & Drivers,Tools>Power Tools & Accessories>Drills & Drivers,Drill/Driver,"Milwaukee Tool, Drill/Driver, 3401-20",DRL/DRVR,Milwaukee® 3401-20 Drill/Driver,Milwaukee® Drill/Driver,Drill/Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.milwaukeetool.com/Products/3401-20,True,False
KPTDR050A,KPTDR050A Kreg 20V Ionic Compact Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,,KPTDR050A,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Kreg Tool Company, Product, KPTDR050A",PRODUCT,KPTDR050A Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99199, Requested 1063. Please try again in 3m46.368s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
DCD1007B,"DCD1007B Dewalt 20V Cordless - 1/2"" Hammer Drill (Bare)",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"Stanley Black & Decker, Inc.",DEWALT,DCD1007B,Tools,Power Tools & Accessories,Drills & Drivers,Tools>Power Tools & Accessories>Drills & Drivers,Drill/Driver,"Stanley Black & Decker, Inc. DEWALT, Drill/Driver, DCD1007B",DRL/DRVR,DEWALT® DCD1007B Drill/Driver,DEWALT® Drill/Driver,Drill/Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.dewalt.com/product/dcd1007b/,True,False
DCD799B,DCD799B Dewalt Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),"Stanley Black & Decker, Inc.",DEWALT®,DCD799B,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Stanley Black & Decker, Inc. DEWALT, Product, DCD799B",PRODUCT,DEWALT® DCD799B Product,DEWALT® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99173, Requested 1056. Please try again in 3m17.856s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.dewalt.com/product/dcd799b/,True,False
58006,58006 Voyager Drill Press,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,King Canada Inc (KINCA),King Canada Inc,,58006,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"King Canada Inc, Product, 58006",PRODUCT,58006 Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99165, Requested 1054. Please try again in 3m9.216s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
2909-20,2909-20 Milw Roofing Nailer - M18,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,2909-20,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Milwaukee Tool, Product, 2909-20",PRODUCT,Milwaukee® 2909-20 Product,Milwaukee® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99146, Requested 1064. Please try again in 3m1.44s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.milwaukeetool.com/Products/2909-20,True,False
2909-21,2909-21 Milw M18 Coil Roofing - Nailer Kit,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,2909-21,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Milwaukee Tool, Product, 2909-21",PRODUCT,Milwaukee® 2909-21 Product,Milwaukee® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99135, Requested 1066. Please try again in 2m53.664s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.milwaukeetool.com/Products/2909-21,True,False
918200,918200 Paslode CT200S24 18Ga ST Brad Nailer,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,National Nail Corp (7439),National Nail Corp,,918200,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"National Nail Corp, Product, 918200",PRODUCT,918200 Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99123, Requested 1065. Please try again in 2m42.432s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
2541-20,2541-20 Milw M12 - Compact Brad Nailer (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,2541-20,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Milwaukee Tool, Product, 2541-20",PRODUCT,Milwaukee® 2541-20 Product,Milwaukee® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99104, Requested 1068. Please try again in 2m28.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.milwaukeetool.com/Products/2541-20,True,False
DCN930B,DCN930B Dewalt 20V 30 Degree - Framing Nailer,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"Stanley Black & Decker, Inc.",DEWALT,DCN930B,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Stanley Black & Decker, Inc. DEWALT, Product, DCN930B",PRODUCT,DEWALT® DCN930B Product,DEWALT® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99092, Requested 1066. Please try again in 2m16.512s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.dewalt.com/product/dcn930b/,True,False
DCN930P1,DCN930P1 Dewalt 20V 30 Degree - Framing Nailer Kit,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"Stanley Black & Decker, Inc.",DEWALT,DCN930P1,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Stanley Black & Decker, Inc. DEWALT, Product, DCN930P1",PRODUCT,DEWALT® DCN930P1 Product,DEWALT® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99085, Requested 1069. Please try again in 2m13.055999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.dewalt.com/product/dcn930p1/,True,False
XNB04Z,"XNB04Z Makita 18V 2"" Brad Nailer 18GA (Bare)",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"Makita USA, Inc.",Makita®,XNB04Z,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Makita USA, Inc., Product, XNB04Z",PRODUCT,Makita® XNB04Z Product,Makita® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99078, Requested 1071. Please try again in 2m8.735999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.makitatools.com/products/details/XNB04Z,True,False
XNB05Z,"XNB05Z Makita 18V 2-1/2"" Straight Finish Nailer 16GA",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"Makita USA, Inc.",Makita®,XNB05Z,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Makita USA, Inc., Product, XNB05Z",PRODUCT,Makita® XNB05Z Product,Makita® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99070, Requested 1072. Please try again in 2m2.688s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.makitatools.com/products/details/XNB05Z,True,False
XNB06Z,"XNB06Z Makita 18V 2-1/2"" Angled Finish Nailer 16GA",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"Makita USA, Inc.",Makita®,XNB06Z,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Makita USA, Inc., Product, XNB06Z",PRODUCT,Makita® XNB06Z Product,Makita® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99061, Requested 1073. Please try again in 1m55.776s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.makitatools.com/products/details/XNB06Z,True,False
XNB07Z,XNB07Z Makita 18V LXT BL 30 Nailer (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"Makita USA, Inc.",Makita®,XNB07Z,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Makita USA, Inc., Product, XNB07Z",PRODUCT,Makita® XNB07Z Product,Makita® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99052, Requested 1069. Please try again in 1m44.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.makitatools.com/products/details/XNB07Z,True,False
DZN930,DZN930 Dewalt 30 Degree - Framing Magazine,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),"Stanley Black & Decker, Inc.",DEWALT®,DZN930,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Stanley Black & Decker, Inc. DEWALT, Product, DZN930",PRODUCT,DEWALT® DZN930 Product,DEWALT® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99045, Requested 1060. Please try again in 1m30.72s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.dewalt.com/product/dzn930/,True,False
220USB25U,220USB25U Vessel Screwdriver w/25pc Bit Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),Vessel Tools Usa Inc,,220USB25U,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Vessel Tools Usa Inc, Product, 220USB25U",PRODUCT,220USB25U Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99037, Requested 1065. Please try again in 1m28.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
XRF03Z,XRF03Z Makita 18V Screwdriver - Autofeed,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"Makita USA, Inc.",Makita®,XRF03Z,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Makita USA, Inc., Product, XRF03Z",PRODUCT,Makita® XRF03Z Product,Makita® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99019, Requested 1063. Please try again in 1m10.848s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,https://www.makitatools.com/products/details/XRF03Z,True,False
220USBP5U,220USBP5U Vessel Screwdriver Plus w/5pc Bit Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),Vessel Tools Usa Inc,,220USBP5U,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Vessel Tools Usa Inc, Product, 220USBP5U",PRODUCT,220USBP5U Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99012, Requested 1068. Please try again in 1m9.12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",unknown,False,,True,False
49-66-4567,"49-66-4567 Milw 6"" Magnetic - Impact Driver Set 6pc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,49-66-4567,Tools,Power Tools & Accessories,Impact Drivers,Tools>Power Tools & Accessories>Impact Drivers,Impact Driver,"Milwaukee Tool, Impact Driver, 49-66-4567",IMPCT DRVR,Milwaukee® 49-66-4567 Impact Driver,Milwaukee® Impact Driver,Impact Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.milwaukeetool.com/Products/49-66-4567,True,False
IBMG90K003,"IBMG90K003 Vessel Impact Ball Torsion Bit Assort 5pc 3.5""",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),Vessel Tools Usa Inc,,IBMG90K003,Tools,Power Tools & Accessories,Drill Bits & Accessories,Tools>Power Tools & Accessories>Drill Bits & Accessories,Impact Driver Bits,"Vessel Tools Usa Inc, Impact Driver Bits, IBMG90K003",IMPCT DRVR BITS,IBMG90K003 Impact Driver Bits,Impact Driver Bits,Impact Driver Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,llm,unknown,False,,True,False
